time,eye,origin_x,origin_y,origin_z,dir_x,dir_y,dir_z,hit_object,hit_x,hit_y,hit_z
0.1321,Right,0.0000,2.5930,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1321,Combined,0.0000,2.5930,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1388,Left,0.4588,2.5826,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1388,Right,0.0000,2.5826,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1388,Combined,0.0000,2.5826,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1456,Left,0.4588,2.5715,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1456,Right,0.0000,2.5715,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1456,Combined,0.0000,2.5715,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1532,Left,0.4588,2.5585,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1532,Right,0.0000,2.5585,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1532,Combined,0.0000,2.5585,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1608,Left,0.4588,2.5451,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1608,Right,0.0000,2.5451,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1608,Combined,0.0000,2.5451,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1677,Left,0.4588,2.5324,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1677,Right,0.0000,2.5324,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1677,Combined,0.0000,2.5324,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1746,Left,0.4588,2.5192,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1746,Right,0.0000,2.5192,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1746,Combined,0.0000,2.5192,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1811,Left,0.4588,2.5064,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1811,Right,0.0000,2.5064,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1811,Combined,0.0000,2.5064,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1881,Left,0.4588,2.4921,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1881,Right,0.0000,2.4921,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1881,Combined,0.0000,2.4921,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1958,Left,0.4588,2.4758,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1958,Right,0.0000,2.4758,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.1958,Combined,0.0000,2.4758,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2025,Left,0.4588,2.4612,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2025,Right,0.0000,2.4612,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2025,Combined,0.0000,2.4612,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2097,Left,0.4588,2.4449,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2097,Right,0.0000,2.4449,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2097,Combined,0.0000,2.4449,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2164,Left,0.4588,2.4295,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2164,Right,0.0000,2.4295,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2164,Combined,0.0000,2.4295,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2236,Left,0.4588,2.4123,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2236,Right,0.0000,2.4123,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2236,Combined,0.0000,2.4123,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2309,Left,0.4588,2.3942,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2309,Right,0.0000,2.3942,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2309,Combined,0.0000,2.3942,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2381,Left,0.4588,2.3761,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2381,Right,0.0000,2.3761,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2381,Combined,0.0000,2.3761,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2479,Left,0.4588,2.3501,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2479,Right,0.0000,2.3501,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2479,Combined,0.0000,2.3501,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2590,Left,0.4588,2.3200,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2590,Right,0.0000,2.3200,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2590,Combined,0.0000,2.3200,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2660,Left,0.4588,2.3003,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2660,Right,0.0000,2.3003,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2660,Combined,0.0000,2.3003,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2749,Left,0.4588,2.2745,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2749,Right,0.0000,2.2745,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2749,Combined,0.0000,2.2745,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2822,Left,0.4588,2.2529,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2822,Right,0.0000,2.2529,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2822,Combined,0.0000,2.2529,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2893,Left,0.4588,2.2311,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2893,Right,0.0000,2.2311,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2893,Combined,0.0000,2.2311,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2962,Left,0.4588,2.2098,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2962,Right,0.0000,2.2098,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.2962,Combined,0.0000,2.2098,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3030,Left,0.4588,2.1885,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3030,Right,0.0000,2.1885,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3030,Combined,0.0000,2.1885,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3100,Left,0.4588,2.1655,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3100,Right,0.0000,2.1655,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3100,Combined,0.0000,2.1655,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3167,Left,0.4588,2.1436,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3167,Right,0.0000,2.1436,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3167,Combined,0.0000,2.1436,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3237,Left,0.4588,2.1198,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3237,Right,0.0000,2.1198,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3237,Combined,0.0000,2.1198,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3313,Left,0.4588,2.0937,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3313,Right,0.0000,2.0937,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3313,Combined,0.0000,2.0937,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3385,Left,0.4588,2.0683,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3385,Right,0.0000,2.0683,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3385,Combined,0.0000,2.0683,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3455,Left,0.4588,2.0432,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3455,Right,0.0000,2.0432,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3455,Combined,0.0000,2.0432,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3528,Left,0.4588,2.0165,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3528,Right,0.0000,2.0165,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3528,Combined,0.0000,2.0165,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3599,Left,0.4588,1.9902,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3599,Right,0.0000,1.9902,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3599,Combined,0.0000,1.9902,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3669,Left,0.4588,1.9637,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3669,Right,0.0000,1.9637,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3669,Combined,0.0000,1.9637,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3741,Left,0.4588,1.9358,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3741,Right,0.0000,1.9358,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3741,Combined,0.0000,1.9358,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3812,Left,0.4588,1.9079,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3812,Right,0.0000,1.9079,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3812,Combined,0.0000,1.9079,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3879,Left,0.4588,1.8809,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3879,Right,0.0000,1.8809,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3879,Combined,0.0000,1.8809,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3951,Left,0.4588,1.8515,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3951,Right,0.0000,1.8515,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.3951,Combined,0.0000,1.8515,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4050,Left,0.4588,1.8104,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4050,Right,0.0000,1.8104,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4050,Combined,0.0000,1.8104,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4156,Left,0.4588,1.7652,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4156,Right,0.0000,1.7652,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4156,Combined,0.0000,1.7652,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4229,Left,0.4588,1.7335,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4229,Right,0.0000,1.7335,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4229,Combined,0.0000,1.7335,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4299,Left,0.4588,1.7026,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4299,Right,0.0000,1.7026,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4299,Combined,0.0000,1.7026,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4368,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4368,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4368,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4437,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4437,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4437,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4505,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4505,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4505,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4580,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4580,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4580,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4647,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4647,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4647,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4726,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4726,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4726,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4792,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4792,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4792,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4861,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4861,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4861,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4938,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4938,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.4938,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5015,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5015,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5015,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5094,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5094,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5094,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5162,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5162,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5162,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5229,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5229,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5229,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5298,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5298,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5298,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5362,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5362,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5362,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5429,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5429,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5429,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5496,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5496,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5496,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5600,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5600,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5600,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5695,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5695,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5695,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5766,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5766,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5766,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5832,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5832,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5832,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5916,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5916,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5916,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5992,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5992,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.5992,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6069,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6069,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6069,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6138,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6138,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6138,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6201,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6201,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6201,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6269,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6269,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6269,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6343,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6343,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6343,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6423,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6423,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6423,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6495,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6495,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6495,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6570,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6570,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6570,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6640,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6640,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6640,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6721,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6721,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6721,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6789,Left,0.4588,1.6807,-3.1159,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6789,Right,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
0.6789,Combined,0.0000,1.6807,-3.1490,-0.0713,0.1376,0.9879,,0.0000,0.0000,0.0000
