time,eye,origin_x,origin_y,origin_z,dir_x,dir_y,dir_z,hit_object,hit_layer,hit_x,hit_y,hit_z
0.4657,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4657,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4910,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4910,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4910,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5162,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5162,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5162,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5314,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5314,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5314,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5441,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5441,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5441,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5583,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5583,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5583,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5737,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5737,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5737,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5870,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5870,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5870,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6007,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6007,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6007,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6147,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6147,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6147,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6286,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6286,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6286,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6428,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6428,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6428,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6567,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6567,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6567,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6705,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6705,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6705,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6846,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6846,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6846,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6989,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6989,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6989,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7122,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7122,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7122,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7263,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7263,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7263,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7396,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7396,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7396,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7542,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7542,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7542,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7680,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7680,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7680,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7815,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7815,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7815,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7957,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7957,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7957,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8094,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8094,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8094,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8241,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8241,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8241,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8369,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8369,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8369,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8520,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8520,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8520,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8656,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8656,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8656,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8791,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8791,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8791,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8931,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8931,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8931,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.9092,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.9092,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.9092,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.9284,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.9284,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.9284,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
1.0089,Left,0.5336,1.5013,-3.2349,-0.3520,-0.0312,0.9355,item 3,Gazing,-3.4820,1.1454,7.4357
1.0089,Right,0.1035,1.5287,-3.3959,-0.3520,-0.0312,0.9355,item 3,Gazing,-3.9395,1.1703,7.3478
1.0089,Combined,0.1035,1.5287,-3.3959,-0.3520,-0.0312,0.9355,item 3,Gazing,-3.9395,1.1703,7.3478
1.0370,Left,0.5335,1.5012,-3.2349,-0.3521,-0.0311,0.9355,item 3,Gazing,-3.4826,1.1464,7.4356
1.0370,Right,0.1035,1.5287,-3.3959,-0.3521,-0.0311,0.9355,item 3,Gazing,-3.9403,1.1715,7.3480
1.0370,Combined,0.1035,1.5287,-3.3959,-0.3521,-0.0311,0.9355,item 3,Gazing,-3.9403,1.1715,7.3480
1.0640,Left,0.5335,1.5005,-3.2350,-0.3520,-0.0309,0.9355,item 3,Gazing,-3.4816,1.1480,7.4363
1.0640,Right,0.1034,1.5287,-3.3959,-0.3520,-0.0309,0.9355,item 3,Gazing,-3.9391,1.1737,7.3484
1.0640,Combined,0.1034,1.5287,-3.3959,-0.3520,-0.0309,0.9355,item 3,Gazing,-3.9391,1.1737,7.3484
1.0896,Left,0.5335,1.5008,-3.2351,-0.3518,-0.0307,0.9356,item 3,Gazing,-3.4795,1.1501,7.4376
1.0896,Right,0.1035,1.5287,-3.3959,-0.3518,-0.0307,0.9356,item 3,Gazing,-3.9366,1.1756,7.3486
1.0896,Combined,0.1035,1.5287,-3.3959,-0.3518,-0.0307,0.9356,item 3,Gazing,-3.9366,1.1756,7.3486
1.1067,Left,0.5335,1.5009,-3.2350,-0.3518,-0.0309,0.9356,item 3,Gazing,-3.4795,1.1489,7.4374
1.1067,Right,0.1035,1.5286,-3.3958,-0.3518,-0.0309,0.9356,item 3,Gazing,-3.9365,1.1743,7.3484
1.1067,Combined,0.1035,1.5286,-3.3958,-0.3518,-0.0309,0.9356,item 3,Gazing,-3.9365,1.1743,7.3484
1.1322,Left,0.5337,1.5010,-3.2350,-0.3516,-0.0311,0.9356,item 3,Gazing,-3.4774,1.1464,7.4380
1.1322,Right,0.1036,1.5286,-3.3957,-0.3516,-0.0311,0.9356,item 3,Gazing,-3.9341,1.1717,7.3478
1.1322,Combined,0.1036,1.5286,-3.3957,-0.3516,-0.0311,0.9356,item 3,Gazing,-3.9341,1.1717,7.3478
1.1468,Left,0.5338,1.5012,-3.2350,-0.3515,-0.0313,0.9356,item 3,Gazing,-3.4764,1.1447,7.4382
1.1468,Right,0.1036,1.5286,-3.3957,-0.3515,-0.0313,0.9356,item 3,Gazing,-3.9328,1.1698,7.3475
1.1468,Combined,0.1036,1.5286,-3.3957,-0.3515,-0.0313,0.9356,item 3,Gazing,-3.9328,1.1698,7.3475
1.1610,Left,0.5338,1.5013,-3.2349,-0.3515,-0.0312,0.9357,item 3,Gazing,-3.4764,1.1458,7.4384
1.1610,Right,0.1036,1.5287,-3.3956,-0.3515,-0.0312,0.9357,item 3,Gazing,-3.9329,1.1708,7.3477
1.1610,Combined,0.1036,1.5287,-3.3956,-0.3515,-0.0312,0.9357,item 3,Gazing,-3.9329,1.1708,7.3477
1.1758,Left,0.5337,1.5013,-3.2347,-0.3519,-0.0311,0.9355,item 3,Gazing,-3.4808,1.1466,7.4364
1.1758,Right,0.1036,1.5287,-3.3956,-0.3519,-0.0311,0.9355,item 3,Gazing,-3.9381,1.1715,7.3480
1.1758,Combined,0.1036,1.5287,-3.3956,-0.3519,-0.0311,0.9355,item 3,Gazing,-3.9381,1.1715,7.3480
1.1900,Left,0.5336,1.5013,-3.2346,-0.3522,-0.0310,0.9354,item 3,Gazing,-3.4833,1.1472,7.4354
1.1900,Right,0.1036,1.5287,-3.3956,-0.3522,-0.0310,0.9354,item 3,Gazing,-3.9412,1.1722,7.3482
1.1900,Combined,0.1036,1.5287,-3.3956,-0.3522,-0.0310,0.9354,item 3,Gazing,-3.9412,1.1722,7.3482
1.2041,Left,0.5335,1.5011,-3.2345,-0.3525,-0.0312,0.9353,item 3,Gazing,-3.4867,1.1455,7.4335
1.2041,Right,0.1036,1.5286,-3.3956,-0.3525,-0.0312,0.9353,item 3,Gazing,-3.9452,1.1705,7.3481
1.2041,Combined,0.1036,1.5286,-3.3956,-0.3525,-0.0312,0.9353,item 3,Gazing,-3.9452,1.1705,7.3481
1.2174,Left,0.5334,1.5010,-3.2343,-0.3528,-0.0315,0.9352,item 3,Gazing,-3.4905,1.1421,7.4312
1.2174,Right,0.1035,1.5286,-3.3955,-0.3528,-0.0315,0.9352,item 3,Gazing,-3.9498,1.1671,7.3477
1.2174,Combined,0.1035,1.5286,-3.3955,-0.3528,-0.0315,0.9352,item 3,Gazing,-3.9498,1.1671,7.3477
1.2321,Left,0.5333,1.5010,-3.2341,-0.3531,-0.0316,0.9350,item 3,Gazing,-3.4939,1.1408,7.4295
1.2321,Right,0.1035,1.5286,-3.3955,-0.3531,-0.0316,0.9350,item 3,Gazing,-3.9539,1.1657,7.3477
1.2321,Combined,0.1035,1.5286,-3.3955,-0.3531,-0.0316,0.9350,item 3,Gazing,-3.9539,1.1657,7.3477
1.2460,Left,0.5333,1.5010,-3.2340,-0.3532,-0.0317,0.9350,item 3,Gazing,-3.4950,1.1391,7.4287
1.2460,Right,0.1034,1.5286,-3.3955,-0.3532,-0.0317,0.9350,item 3,Gazing,-3.9551,1.1639,7.3475
1.2460,Combined,0.1034,1.5286,-3.3955,-0.3532,-0.0317,0.9350,item 3,Gazing,-3.9551,1.1639,7.3475
1.2599,Left,0.5333,1.5009,-3.2339,-0.3533,-0.0317,0.9350,item 3,Gazing,-3.4955,1.1392,7.4285
1.2599,Right,0.1034,1.5286,-3.3954,-0.3533,-0.0317,0.9350,item 3,Gazing,-3.9558,1.1641,7.3476
1.2599,Combined,0.1034,1.5286,-3.3954,-0.3533,-0.0317,0.9350,item 3,Gazing,-3.9558,1.1641,7.3476
1.2733,Left,0.5333,1.5009,-3.2339,-0.3533,-0.0316,0.9350,item 3,Gazing,-3.4960,1.1405,7.4285
1.2733,Right,0.1035,1.5286,-3.3954,-0.3533,-0.0316,0.9350,item 3,Gazing,-3.9563,1.1655,7.3478
1.2733,Combined,0.1035,1.5286,-3.3954,-0.3533,-0.0316,0.9350,item 3,Gazing,-3.9563,1.1655,7.3478
1.2875,Left,0.5333,1.5008,-3.2339,-0.3532,-0.0316,0.9350,item 3,Gazing,-3.4951,1.1399,7.4288
1.2875,Right,0.1035,1.5285,-3.3954,-0.3532,-0.0316,0.9350,item 3,Gazing,-3.9553,1.1649,7.3477
1.2875,Combined,0.1035,1.5285,-3.3954,-0.3532,-0.0316,0.9350,item 3,Gazing,-3.9553,1.1649,7.3477
1.3013,Left,0.5334,1.5007,-3.2340,-0.3531,-0.0318,0.9350,item 3,Gazing,-3.4936,1.1382,7.4292
1.3013,Right,0.1035,1.5285,-3.3954,-0.3531,-0.0318,0.9350,item 3,Gazing,-3.9535,1.1634,7.3473
1.3013,Combined,0.1035,1.5285,-3.3954,-0.3531,-0.0318,0.9350,item 3,Gazing,-3.9535,1.1634,7.3473
1.3155,Left,0.5335,1.5007,-3.2340,-0.3530,-0.0318,0.9351,item 3,Gazing,-3.4922,1.1377,7.4298
1.3155,Right,0.1036,1.5285,-3.3954,-0.3530,-0.0318,0.9351,item 3,Gazing,-3.9518,1.1628,7.3471
1.3155,Combined,0.1036,1.5285,-3.3954,-0.3530,-0.0318,0.9351,item 3,Gazing,-3.9518,1.1628,7.3471
1.3295,Left,0.5336,1.5007,-3.2341,-0.3529,-0.0318,0.9351,item 3,Gazing,-3.4907,1.1382,7.4306
1.3295,Right,0.1037,1.5285,-3.3953,-0.3529,-0.0318,0.9351,item 3,Gazing,-3.9500,1.1633,7.3471
1.3295,Combined,0.1037,1.5285,-3.3953,-0.3529,-0.0318,0.9351,item 3,Gazing,-3.9500,1.1633,7.3471
1.3432,Left,0.5337,1.5008,-3.2341,-0.3527,-0.0317,0.9352,item 3,Gazing,-3.4890,1.1389,7.4314
1.3432,Right,0.1038,1.5285,-3.3953,-0.3527,-0.0317,0.9352,item 3,Gazing,-3.9480,1.1640,7.3471
1.3432,Combined,0.1038,1.5285,-3.3953,-0.3527,-0.0317,0.9352,item 3,Gazing,-3.9480,1.1640,7.3471
1.3572,Left,0.5338,1.5007,-3.2341,-0.3525,-0.0315,0.9353,item 3,Gazing,-3.4864,1.1414,7.4330
1.3572,Right,0.1038,1.5286,-3.3952,-0.3525,-0.0315,0.9353,item 3,Gazing,-3.9449,1.1667,7.3474
1.3572,Combined,0.1038,1.5286,-3.3952,-0.3525,-0.0315,0.9353,item 3,Gazing,-3.9449,1.1667,7.3474
1.3707,Left,0.5339,1.5007,-3.2341,-0.3524,-0.0314,0.9353,item 3,Gazing,-3.4854,1.1425,7.4336
1.3707,Right,0.1039,1.5286,-3.3952,-0.3524,-0.0314,0.9353,item 3,Gazing,-3.9436,1.1679,7.3476
1.3707,Combined,0.1039,1.5286,-3.3952,-0.3524,-0.0314,0.9353,item 3,Gazing,-3.9436,1.1679,7.3476
1.3847,Left,0.5340,1.5006,-3.2342,-0.3522,-0.0312,0.9354,item 3,Gazing,-3.4829,1.1443,7.4351
1.3847,Right,0.1039,1.5286,-3.3951,-0.3522,-0.0312,0.9354,item 3,Gazing,-3.9406,1.1698,7.3478
1.3847,Combined,0.1039,1.5286,-3.3951,-0.3522,-0.0312,0.9354,item 3,Gazing,-3.9406,1.1698,7.3478
1.3986,Left,0.5340,1.5005,-3.2341,-0.3522,-0.0311,0.9354,item 3,Gazing,-3.4828,1.1453,7.4353
1.3986,Right,0.1040,1.5286,-3.3951,-0.3522,-0.0311,0.9354,item 3,Gazing,-3.9406,1.1709,7.3480
1.3986,Combined,0.1040,1.5286,-3.3951,-0.3522,-0.0311,0.9354,item 3,Gazing,-3.9406,1.1709,7.3480
1.4127,Left,0.5341,1.5004,-3.2341,-0.3520,-0.0312,0.9355,item 3,Gazing,-3.4808,1.1442,7.4360
1.4127,Right,0.1040,1.5286,-3.3950,-0.3520,-0.0312,0.9355,item 3,Gazing,-3.9382,1.1700,7.3477
1.4127,Combined,0.1040,1.5286,-3.3950,-0.3520,-0.0312,0.9355,item 3,Gazing,-3.9382,1.1700,7.3477
1.4268,Left,0.5341,1.5002,-3.2341,-0.3518,-0.0311,0.9356,item 3,Gazing,-3.4788,1.1454,7.4372
1.4268,Right,0.1041,1.5286,-3.3949,-0.3518,-0.0311,0.9356,item 3,Gazing,-3.9357,1.1715,7.3479
1.4268,Combined,0.1041,1.5286,-3.3949,-0.3518,-0.0311,0.9356,item 3,Gazing,-3.9357,1.1715,7.3479
1.4410,Left,0.5341,1.5002,-3.2340,-0.3517,-0.0306,0.9356,item 3,Gazing,-3.4779,1.1513,7.4386
1.4410,Right,0.1041,1.5287,-3.3948,-0.3517,-0.0306,0.9356,item 3,Gazing,-3.9346,1.1775,7.3489
1.4410,Combined,0.1041,1.5287,-3.3948,-0.3517,-0.0306,0.9356,item 3,Gazing,-3.9346,1.1775,7.3489
1.4545,Left,0.5342,1.5002,-3.2341,-0.3513,-0.0296,0.9358,item 3,Gazing,-3.4735,1.1626,7.4427
1.4545,Right,0.1041,1.5287,-3.3947,-0.3513,-0.0296,0.9358,item 3,Gazing,-3.9294,1.1889,7.3509
1.4545,Combined,0.1041,1.5287,-3.3947,-0.3513,-0.0296,0.9358,item 3,Gazing,-3.9294,1.1889,7.3509
1.4685,Left,0.5342,1.5003,-3.2340,-0.3514,-0.0285,0.9358,item 3,Gazing,-3.4751,1.1752,7.4443
1.4685,Right,0.1041,1.5288,-3.3946,-0.3514,-0.0285,0.9358,item 3,Gazing,-3.9314,1.2015,7.3534
1.4685,Combined,0.1041,1.5288,-3.3946,-0.3514,-0.0285,0.9358,item 3,Gazing,-3.9314,1.2015,7.3534
1.4826,Left,0.5342,1.5004,-3.2340,-0.3512,-0.0280,0.9359,item 3,Gazing,-3.4738,1.1809,7.4461
1.4826,Right,0.1041,1.5288,-3.3946,-0.3512,-0.0280,0.9359,item 3,Gazing,-3.9299,1.2072,7.3546
1.4826,Combined,0.1041,1.5288,-3.3946,-0.3512,-0.0280,0.9359,item 3,Gazing,-3.9299,1.2072,7.3546
1.4963,Left,0.5342,1.5006,-3.2339,-0.3512,-0.0276,0.9359,item 3,Gazing,-3.4740,1.1856,7.4469
1.4963,Right,0.1041,1.5288,-3.3945,-0.3512,-0.0276,0.9359,item 3,Gazing,-3.9301,1.2118,7.3556
1.4963,Combined,0.1041,1.5288,-3.3945,-0.3512,-0.0276,0.9359,item 3,Gazing,-3.9301,1.2118,7.3556
1.5105,Left,0.5342,1.5008,-3.2338,-0.3513,-0.0271,0.9359,item 3,Gazing,-3.4754,1.1920,7.4476
1.5105,Right,0.1041,1.5288,-3.3945,-0.3513,-0.0271,0.9359,item 3,Gazing,-3.9318,1.2180,7.3570
1.5105,Combined,0.1041,1.5288,-3.3945,-0.3513,-0.0271,0.9359,item 3,Gazing,-3.9318,1.2180,7.3570
1.5242,Left,0.5342,1.5007,-3.2339,-0.3512,-0.0269,0.9359,item 3,Gazing,-3.4738,1.1935,7.4487
1.5242,Right,0.1041,1.5288,-3.3945,-0.3512,-0.0269,0.9359,item 3,Gazing,-3.9299,1.2197,7.3573
1.5242,Combined,0.1041,1.5288,-3.3945,-0.3512,-0.0269,0.9359,item 3,Gazing,-3.9299,1.2197,7.3573
1.5379,Left,0.5342,1.5002,-3.2340,-0.3512,-0.0270,0.9359,item 3,Gazing,-3.4739,1.1915,7.4482
1.5379,Right,0.1040,1.5288,-3.3945,-0.3512,-0.0270,0.9359,item 3,Gazing,-3.9301,1.2181,7.3570
1.5379,Combined,0.1040,1.5288,-3.3945,-0.3512,-0.0270,0.9359,item 3,Gazing,-3.9301,1.2181,7.3570
1.5521,Left,0.5341,1.5000,-3.2343,-0.3508,-0.0277,0.9361,item 3,Gazing,-3.4691,1.1833,7.4488
1.5521,Right,0.1040,1.5288,-3.3946,-0.3508,-0.0277,0.9361,item 3,Gazing,-3.9242,1.2102,7.3551
1.5521,Combined,0.1040,1.5288,-3.3946,-0.3508,-0.0277,0.9361,item 3,Gazing,-3.9242,1.2102,7.3551
1.5664,Left,0.5340,1.5001,-3.2342,-0.3511,-0.0279,0.9359,item 3,Gazing,-3.4726,1.1820,7.4469
