time,eye,origin_x,origin_y,origin_z,dir_x,dir_y,dir_z,hit_object,hit_x,hit_y,hit_z
0.7628,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.7628,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.7628,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.7764,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.7764,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.7764,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.7899,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.7899,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.7899,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8038,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8038,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8038,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8177,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8177,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8177,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8318,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8318,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8318,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8463,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8463,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8463,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8594,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8594,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8594,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8803,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8803,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.8803,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.9451,Left,0.4196,1.5090,-3.0166,-0.2839,-0.4683,0.8367,,0.0000,0.0000,0.0000
0.9451,Right,-0.0192,1.5439,-3.1501,-0.3410,-0.4635,0.8179,,0.0000,0.0000,0.0000
0.9451,Combined,-0.0192,1.5439,-3.1501,-0.2662,0.2311,0.9358,,0.0000,0.0000,0.0000
0.9755,Left,0.4197,1.5089,-3.0166,-0.3035,-0.4771,0.8248,,0.0000,0.0000,0.0000
0.9755,Right,-0.0192,1.5439,-3.1500,-0.3602,-0.4715,0.8049,,0.0000,0.0000,0.0000
0.9755,Combined,-0.0192,1.5439,-3.1500,-0.2661,0.2307,0.9359,,0.0000,0.0000,0.0000
0.9926,Left,0.4198,1.5089,-3.0166,-0.3028,-0.4775,0.8248,,0.0000,0.0000,0.0000
0.9926,Right,-0.0192,1.5439,-3.1495,-0.3595,-0.4720,0.8050,,0.0000,0.0000,0.0000
0.9926,Combined,-0.0192,1.5439,-3.1495,-0.2652,0.2303,0.9363,,0.0000,0.0000,0.0000
1.0020,Left,0.4199,1.5090,-3.0166,-0.3024,-0.4774,0.8250,,0.0000,0.0000,0.0000
1.0020,Right,-0.0192,1.5439,-3.1495,-0.3591,-0.4719,0.8052,,0.0000,0.0000,0.0000
1.0020,Combined,-0.0192,1.5439,-3.1495,-0.2650,0.2304,0.9363,,0.0000,0.0000,0.0000
1.0161,Left,0.4199,1.5092,-3.0168,-0.3060,-0.4613,0.8328,,0.0000,0.0000,0.0000
1.0161,Right,-0.0192,1.5439,-3.1495,-0.3625,-0.4557,0.8130,,0.0000,0.0000,0.0000
1.0161,Combined,-0.0192,1.5439,-3.1495,-0.2648,0.2304,0.9364,,0.0000,0.0000,0.0000
1.0304,Left,0.4200,1.5093,-3.0169,-0.3058,-0.4612,0.8330,,0.0000,0.0000,0.0000
1.0304,Right,-0.0191,1.5439,-3.1495,-0.3622,-0.4556,0.8131,,0.0000,0.0000,0.0000
1.0304,Combined,-0.0191,1.5439,-3.1495,-0.2646,0.2306,0.9364,,0.0000,0.0000,0.0000
1.0450,Left,0.4200,1.5093,-3.0171,-0.3169,-0.4491,0.8354,,0.0000,0.0000,0.0000
1.0450,Right,-0.0191,1.5439,-3.1496,-0.3730,-0.4432,0.8151,,0.0000,0.0000,0.0000
