time,eye,origin_x,origin_y,origin_z,dir_x,dir_y,dir_z,hit_object,hit_x,hit_y,hit_z
0.9446,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.9446,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.9981,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.9981,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
0.9981,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
1.0683,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
1.0683,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
1.0683,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
1.1393,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
1.1393,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
1.1393,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
1.1812,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
1.1812,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
1.1812,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
1.3736,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
1.3736,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
1.3736,Combined,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,0.0000,0.0000,0.0000
1.7069,Left,0.4375,1.5277,-3.0597,-0.0096,-0.0556,0.9984,,0.0000,0.0000,0.0000
1.7069,Right,-0.0179,1.5512,-3.1202,-0.0629,-0.0530,0.9966,,0.0000,0.0000,0.0000
1.7069,Combined,-0.0179,1.5512,-3.1202,-0.1343,-0.0574,0.9893,,0.0000,0.0000,0.0000
1.9135,Left,0.4477,1.5236,-3.1052,-0.0496,0.0485,0.9976,,0.0000,0.0000,0.0000
1.9135,Right,-0.0107,1.5540,-3.1282,-0.1026,0.0520,0.9934,,0.0000,0.0000,0.0000
1.9135,Combined,-0.0107,1.5540,-3.1282,-0.0496,0.0087,0.9987,,0.0000,0.0000,0.0000
2.0072,Left,0.4493,1.5226,-3.1201,-0.0451,0.0912,0.9948,,0.0000,0.0000,0.0000
2.0072,Right,-0.0093,1.5565,-3.1338,-0.0982,0.0953,0.9906,,0.0000,0.0000,0.0000
2.0072,Combined,-0.0093,1.5565,-3.1338,-0.0252,0.0626,0.9977,,0.0000,0.0000,0.0000
2.0885,Left,0.4515,1.5264,-3.1256,-0.0810,0.0160,0.9966,,0.0000,0.0000,0.0000
2.0885,Right,-0.0074,1.5560,-3.1377,-0.1343,0.0201,0.9907,,0.0000,0.0000,0.0000
2.0885,Combined,-0.0074,1.5560,-3.1377,-0.0224,0.0592,0.9980,,0.0000,0.0000,0.0000
2.1583,Left,0.4550,1.5280,-3.1275,-0.0811,0.0005,0.9967,,0.0000,0.0000,0.0000
2.1583,Right,-0.0041,1.5545,-3.1392,-0.1344,0.0042,0.9909,,0.0000,0.0000,0.0000
2.1583,Combined,-0.0041,1.5545,-3.1392,-0.0230,0.0464,0.9987,,0.0000,0.0000,0.0000
2.2290,Left,0.4578,1.5270,-3.1251,-0.0881,0.0128,0.9960,,0.0000,0.0000,0.0000
2.2290,Right,-0.0012,1.5541,-3.1389,-0.1413,0.0165,0.9898,,0.0000,0.0000,0.0000
2.2290,Combined,-0.0012,1.5541,-3.1389,-0.0273,0.0443,0.9986,,0.0000,0.0000,0.0000
2.2843,Left,0.4592,1.5240,-3.1211,-0.1750,0.0215,0.9843,,0.0000,0.0000,0.0000
2.2843,Right,0.0005,1.5543,-3.1381,-0.2269,0.0259,0.9736,,0.0000,0.0000,0.0000
2.2843,Combined,0.0005,1.5543,-3.1381,-0.0339,0.0483,0.9983,,0.0000,0.0000,0.0000
2.3534,Left,0.4593,1.5178,-3.1152,-0.1857,0.0225,0.9823,,0.0000,0.0000,0.0000
2.3534,Right,0.0013,1.5544,-3.1376,-0.2374,0.0277,0.9710,,0.0000,0.0000,0.0000
2.3534,Combined,0.0013,1.5544,-3.1376,-0.0448,0.0496,0.9978,,0.0000,0.0000,0.0000
2.4224,Left,0.4590,1.5115,-3.1100,-0.1890,0.0205,0.9818,,0.0000,0.0000,0.0000
2.4224,Right,0.0018,1.5537,-3.1368,-0.2407,0.0264,0.9703,,0.0000,0.0000,0.0000
2.4224,Combined,0.0018,1.5537,-3.1368,-0.0542,0.0469,0.9974,,0.0000,0.0000,0.0000
2.4948,Left,0.4584,1.5051,-3.1107,-0.1632,0.0024,0.9866,,0.0000,0.0000,0.0000
2.4948,Right,0.0016,1.5526,-3.1360,-0.2154,0.0088,0.9765,item 2-2,-3.4564,1.6943,12.5414
2.4948,Combined,0.0016,1.5526,-3.1360,-0.0514,0.0385,0.9979,,0.0000,0.0000,0.0000
2.5631,Left,0.4580,1.5028,-3.1182,-0.0054,-0.0402,0.9992,,0.0000,0.0000,0.0000
2.5631,Right,0.0010,1.5514,-3.1357,-0.0591,-0.0346,0.9977,,0.0000,0.0000,0.0000
2.5631,Combined,0.0010,1.5514,-3.1357,-0.0355,0.0243,0.9991,,0.0000,0.0000,0.0000
2.6323,Left,0.4566,1.5054,-3.1249,0.3697,-0.0847,0.9253,,0.0000,0.0000,0.0000
2.6323,Right,-0.0010,1.5511,-3.1358,0.3226,-0.0838,0.9428,,0.0000,0.0000,0.0000
2.6323,Combined,-0.0010,1.5511,-3.1358,-0.0221,0.0170,0.9996,,0.0000,0.0000,0.0000
2.6891,Left,0.4543,1.5105,-3.1296,0.3666,-0.0781,0.9271,,0.0000,0.0000,0.0000
2.6891,Right,-0.0038,1.5515,-3.1359,0.3193,-0.0773,0.9445,,0.0000,0.0000,0.0000
2.6891,Combined,-0.0038,1.5515,-3.1359,-0.0122,0.0162,0.9998,,0.0000,0.0000,0.0000
2.7595,Left,0.4531,1.5172,-3.1334,0.3697,-0.0724,0.9263,,0.0000,0.0000,0.0000
2.7595,Right,-0.0056,1.5519,-3.1360,0.3223,-0.0722,0.9439,,0.0000,0.0000,0.0000
2.7595,Combined,-0.0056,1.5519,-3.1360,-0.0042,0.0182,0.9998,,0.0000,0.0000,0.0000
2.8276,Left,0.4523,1.5282,-3.1363,0.3626,-0.0594,0.9300,,0.0000,0.0000,0.0000
2.8276,Right,-0.0070,1.5531,-3.1363,0.3147,-0.0599,0.9473,,0.0000,0.0000,0.0000
2.8276,Combined,-0.0070,1.5531,-3.1363,0.0016,0.0284,0.9996,,0.0000,0.0000,0.0000
2.8832,Left,0.4530,1.5417,-3.1382,0.3601,-0.0312,0.9324,,0.0000,0.0000,0.0000
2.8832,Right,-0.0068,1.5561,-3.1365,0.3120,-0.0321,0.9495,,0.0000,0.0000,0.0000
2.8832,Combined,-0.0068,1.5561,-3.1365,0.0054,0.0603,0.9982,,0.0000,0.0000,0.0000
2.9536,Left,0.4534,1.5453,-3.1414,0.1111,0.0643,0.9917,,0.0000,0.0000,0.0000
2.9536,Right,-0.0064,1.5577,-3.1375,0.0576,0.0655,0.9962,,0.0000,0.0000,0.0000
2.9536,Combined,-0.0064,1.5577,-3.1375,0.0110,0.0952,0.9954,,0.0000,0.0000,0.0000
3.0225,Left,0.4522,1.5464,-3.1403,0.0440,0.0670,0.9968,,0.0000,0.0000,0.0000
3.0225,Right,-0.0077,1.5588,-3.1393,-0.0100,0.0684,0.9976,,0.0000,0.0000,0.0000
3.0225,Combined,-0.0077,1.5588,-3.1393,0.0054,0.1194,0.9928,,0.0000,0.0000,0.0000
3.0705,Left,0.4498,1.5451,-3.1353,0.0328,0.0760,0.9966,,0.0000,0.0000,0.0000
3.0705,Right,-0.0100,1.5588,-3.1413,-0.0212,0.0773,0.9968,,0.0000,0.0000,0.0000
3.0705,Combined,-0.0100,1.5588,-3.1413,-0.0092,0.1218,0.9925,,0.0000,0.0000,0.0000
3.1341,Left,0.4466,1.5468,-3.1188,-0.0005,0.0398,0.9992,,0.0000,0.0000,0.0000
3.1341,Right,-0.0126,1.5591,-3.1427,-0.0547,0.0411,0.9977,,0.0000,0.0000,0.0000
3.1341,Combined,-0.0126,1.5591,-3.1427,-0.0482,0.1259,0.9909,,0.0000,0.0000,0.0000
3.1911,Left,0.4408,1.5544,-3.1005,-0.0357,0.0413,0.9985,,0.0000,0.0000,0.0000
3.1911,Right,-0.0170,1.5601,-3.1449,-0.0900,0.0420,0.9951,,0.0000,0.0000,0.0000
3.1911,Combined,-0.0170,1.5601,-3.1449,-0.0937,0.1496,0.9843,,0.0000,0.0000,0.0000
3.2462,Left,0.4389,1.5561,-3.1019,-0.0126,0.0718,0.9973,,0.0000,0.0000,0.0000
3.2462,Right,-0.0189,1.5608,-3.1466,-0.0668,0.0722,0.9952,,0.0000,0.0000,0.0000
3.2462,Combined,-0.0189,1.5608,-3.1466,-0.0942,0.1655,0.9817,,0.0000,0.0000,0.0000
3.3167,Left,0.4388,1.5574,-3.1080,0.0306,0.0732,0.9968,,0.0000,0.0000,0.0000
3.3167,Right,-0.0194,1.5614,-3.1476,-0.0236,0.0734,0.9970,,0.0000,0.0000,0.0000
3.3167,Combined,-0.0194,1.5614,-3.1476,-0.0831,0.1782,0.9805,,0.0000,0.0000,0.0000
3.3855,Left,0.4392,1.5570,-3.1132,0.0404,0.0644,0.9971,,0.0000,0.0000,0.0000
3.3855,Right,-0.0195,1.5622,-3.1483,-0.0140,0.0647,0.9978,,0.0000,0.0000,0.0000
3.3855,Combined,-0.0195,1.5622,-3.1483,-0.0726,0.1971,0.9777,,0.0000,0.0000,0.0000
3.4427,Left,0.4387,1.5562,-3.1120,0.0393,0.0810,0.9959,,0.0000,0.0000,0.0000
3.4427,Right,-0.0198,1.5632,-3.1489,-0.0152,0.0815,0.9966,,0.0000,0.0000,0.0000
3.4427,Combined,-0.0198,1.5632,-3.1489,-0.0748,0.2235,0.9718,,0.0000,0.0000,0.0000
3.5116,Left,0.4379,1.5543,-3.1082,0.0235,0.0666,0.9975,,0.0000,0.0000,0.0000
3.5116,Right,-0.0201,1.5638,-3.1494,-0.0312,0.0674,0.9972,,0.0000,0.0000,0.0000
3.5116,Combined,-0.0201,1.5638,-3.1494,-0.0820,0.2390,0.9676,,0.0000,0.0000,0.0000
3.5808,Left,0.4377,1.5531,-3.1043,0.3953,0.0323,0.9180,,0.0000,0.0000,0.0000
3.5808,Right,-0.0199,1.5642,-3.1499,0.3497,0.0310,0.9363,,0.0000,0.0000,0.0000
3.5808,Combined,-0.0199,1.5642,-3.1499,-0.0899,0.2507,0.9639,,0.0000,0.0000,0.0000
3.6396,Left,0.4382,1.5515,-3.1022,0.3969,0.0363,0.9172,,0.0000,0.0000,0.0000
3.6396,Right,-0.0192,1.5646,-3.1500,0.3514,0.0354,0.9356,,0.0000,0.0000,0.0000
3.6396,Combined,-0.0192,1.5646,-3.1500,-0.0928,0.2622,0.9605,,0.0000,0.0000,0.0000
3.7073,Left,0.4389,1.5503,-3.1017,0.4041,0.0392,0.9139,,0.0000,0.0000,0.0000
3.7073,Right,-0.0184,1.5648,-3.1498,0.3590,0.0385,0.9326,,0.0000,0.0000,0.0000
3.7073,Combined,-0.0184,1.5648,-3.1498,-0.0926,0.2659,0.9595,,0.0000,0.0000,0.0000
3.7776,Left,0.4400,1.5510,-3.1016,0.3750,0.0277,0.9266,,0.0000,0.0000,0.0000
3.7776,Right,-0.0173,1.5643,-3.1495,0.3285,0.0267,0.9441,,0.0000,0.0000,0.0000
3.7776,Combined,-0.0173,1.5643,-3.1495,-0.0931,0.2611,0.9608,,0.0000,0.0000,0.0000
3.8337,Left,0.4406,1.5508,-3.1012,0.0881,0.0415,0.9952,,0.0000,0.0000,0.0000
3.8337,Right,-0.0168,1.5639,-3.1486,0.0337,0.0422,0.9985,,0.0000,0.0000,0.0000
3.8337,Combined,-0.0168,1.5639,-3.1486,-0.0926,0.2545,0.9626,,0.0000,0.0000,0.0000
3.9023,Left,0.4403,1.5509,-3.1000,0.0003,0.0417,0.9991,,0.0000,0.0000,0.0000
3.9023,Right,-0.0170,1.5629,-3.1477,-0.0547,0.0428,0.9976,,0.0000,0.0000,0.0000
3.9023,Combined,-0.0170,1.5629,-3.1477,-0.0941,0.2446,0.9651,,0.0000,0.0000,0.0000
3.9711,Left,0.4400,1.5482,-3.0993,0.0011,0.0377,0.9993,,0.0000,0.0000,0.0000
3.9711,Right,-0.0174,1.5615,-3.1466,-0.0538,0.0389,0.9978,,0.0000,0.0000,0.0000
3.9711,Combined,-0.0174,1.5615,-3.1466,-0.0935,0.2296,0.9688,,0.0000,0.0000,0.0000
4.0169,Left,0.4402,1.5461,-3.1002,0.0046,0.0342,0.9994,,0.0000,0.0000,0.0000
4.0169,Right,-0.0173,1.5605,-3.1458,-0.0502,0.0355,0.9981,,0.0000,0.0000,0.0000
4.0169,Combined,-0.0173,1.5605,-3.1458,-0.0898,0.2181,0.9718,,0.0000,0.0000,0.0000
4.0933,Left,0.4404,1.5463,-3.1004,0.0021,0.0525,0.9986,,0.0000,0.0000,0.0000
4.0933,Right,-0.0172,1.5604,-3.1453,-0.0526,0.0538,0.9972,,0.0000,0.0000,0.0000
4.0933,Combined,-0.0172,1.5604,-3.1453,-0.0887,0.2176,0.9720,,0.0000,0.0000,0.0000
4.1647,Left,0.4408,1.5456,-3.1005,0.0010,0.0577,0.9983,,0.0000,0.0000,0.0000
4.1647,Right,-0.0168,1.5604,-3.1449,-0.0537,0.0591,0.9968,,0.0000,0.0000,0.0000
4.1647,Combined,-0.0168,1.5604,-3.1449,-0.0872,0.2179,0.9721,,0.0000,0.0000,0.0000
4.2259,Left,0.4417,1.5439,-3.1006,-0.0019,0.0570,0.9984,,0.0000,0.0000,0.0000
4.2259,Right,-0.0159,1.5599,-3.1448,-0.0565,0.0586,0.9967,,0.0000,0.0000,0.0000
4.2259,Combined,-0.0159,1.5599,-3.1448,-0.0865,0.2114,0.9736,,0.0000,0.0000,0.0000
4.2918,Left,0.4427,1.5430,-3.1013,0.0007,0.0521,0.9986,,0.0000,0.0000,0.0000
4.2918,Right,-0.0150,1.5594,-3.1446,-0.0539,0.0538,0.9971,,0.0000,0.0000,0.0000
4.2918,Combined,-0.0150,1.5594,-3.1446,-0.0848,0.2068,0.9747,,0.0000,0.0000,0.0000
4.3588,Left,0.4443,1.5420,-3.1030,0.0062,0.0557,0.9984,,0.0000,0.0000,0.0000
4.3588,Right,-0.0135,1.5591,-3.1447,-0.0484,0.0574,0.9972,,0.0000,0.0000,0.0000
4.3588,Combined,-0.0135,1.5591,-3.1447,-0.0812,0.2041,0.9756,,0.0000,0.0000,0.0000
4.4172,Left,0.4460,1.5407,-3.1046,-0.0018,0.0568,0.9984,,0.0000,0.0000,0.0000
4.4172,Right,-0.0119,1.5588,-3.1447,-0.0564,0.0587,0.9967,,0.0000,0.0000,0.0000
4.4172,Combined,-0.0119,1.5588,-3.1447,-0.0776,0.2014,0.9764,,0.0000,0.0000,0.0000
4.4874,Left,0.4470,1.5400,-3.1048,-0.0016,0.0562,0.9984,,0.0000,0.0000,0.0000
4.4874,Right,-0.0109,1.5585,-3.1446,-0.0561,0.0581,0.9967,,0.0000,0.0000,0.0000
4.4874,Combined,-0.0109,1.5585,-3.1446,-0.0767,0.1994,0.9769,,0.0000,0.0000,0.0000
4.5563,Left,0.4482,1.5382,-3.1055,0.0135,0.0558,0.9983,,0.0000,0.0000,0.0000
4.5563,Right,-0.0097,1.5582,-3.1445,-0.0410,0.0579,0.9975,,0.0000,0.0000,0.0000
4.5563,Combined,-0.0097,1.5582,-3.1445,-0.0747,0.1960,0.9778,,0.0000,0.0000,0.0000
4.6125,Left,0.4493,1.5374,-3.1076,0.2150,0.0378,0.9759,,0.0000,0.0000,0.0000
4.6125,Right,-0.0088,1.5577,-3.1443,0.1632,0.0388,0.9858,,0.0000,0.0000,0.0000
4.6125,Combined,-0.0088,1.5577,-3.1443,-0.0699,0.1910,0.9791,,0.0000,0.0000,0.0000
4.6832,Left,0.4502,1.5371,-3.1104,0.4234,0.0254,0.9056,,0.0000,0.0000,0.0000
4.6832,Right,-0.0081,1.5572,-3.1442,0.3790,0.0251,0.9251,,0.0000,0.0000,0.0000
4.6832,Combined,-0.0081,1.5572,-3.1442,-0.0641,0.1853,0.9806,,0.0000,0.0000,0.0000
4.7504,Left,0.4515,1.5373,-3.1151,0.4272,0.0298,0.9037,,0.0000,0.0000,0.0000
4.7504,Right,-0.0071,1.5568,-3.1442,0.3828,0.0295,0.9234,,0.0000,0.0000,0.0000
4.7504,Combined,-0.0071,1.5568,-3.1442,-0.0545,0.1813,0.9819,,0.0000,0.0000,0.0000
4.7941,Left,0.4528,1.5374,-3.1192,0.4354,0.0293,0.8997,,0.0000,0.0000,0.0000
4.7941,Right,-0.0062,1.5567,-3.1442,0.3913,0.0288,0.9198,,0.0000,0.0000,0.0000
4.7941,Combined,-0.0062,1.5567,-3.1442,-0.0461,0.1796,0.9827,,0.0000,0.0000,0.0000
4.8634,Left,0.4531,1.5367,-3.1198,0.4304,0.0299,0.9021,,0.0000,0.0000,0.0000
4.8634,Right,-0.0059,1.5565,-3.1444,0.3860,0.0296,0.9220,,0.0000,0.0000,0.0000
4.8634,Combined,-0.0059,1.5565,-3.1444,-0.0450,0.1772,0.9832,,0.0000,0.0000,0.0000
4.9465,Left,0.4536,1.5358,-3.1204,0.4283,0.0303,0.9031,,0.0000,0.0000,0.0000
4.9465,Right,-0.0053,1.5565,-3.1445,0.3837,0.0301,0.9230,,0.0000,0.0000,0.0000
4.9465,Combined,-0.0053,1.5565,-3.1445,-0.0436,0.1769,0.9833,,0.0000,0.0000,0.0000
5.0180,Left,0.4543,1.5367,-3.1205,0.2504,0.0484,0.9669,,0.0000,0.0000,0.0000
5.0180,Right,-0.0047,1.5570,-3.1442,0.1992,0.0495,0.9787,,0.0000,0.0000,0.0000
5.0180,Combined,-0.0047,1.5570,-3.1442,-0.0427,0.1814,0.9825,,0.0000,0.0000,0.0000
5.0926,Left,0.4546,1.5350,-3.1206,-0.0322,-0.0526,0.9981,,0.0000,0.0000,0.0000
5.0926,Right,-0.0043,1.5569,-3.1440,-0.0874,-0.0499,0.9949,,0.0000,0.0000,0.0000
5.0926,Combined,-0.0043,1.5569,-3.1440,-0.0414,0.1808,0.9827,,0.0000,0.0000,0.0000
5.1403,Left,0.4546,1.5334,-3.1201,-0.1126,-0.0526,0.9922,,0.0000,0.0000,0.0000
5.1403,Right,-0.0041,1.5565,-3.1444,-0.1671,-0.0490,0.9847,item 1-1,-1.9284,0.9925,8.1924
5.1403,Combined,-0.0041,1.5565,-3.1444,-0.0431,0.1765,0.9834,,0.0000,0.0000,0.0000
5.2111,Left,0.4545,1.5316,-3.1202,-0.1102,0.0171,0.9938,,0.0000,0.0000,0.0000
5.2111,Right,-0.0042,1.5562,-3.1450,-0.1642,0.0206,0.9862,,0.0000,0.0000,0.0000
5.2111,Combined,-0.0042,1.5562,-3.1450,-0.0439,0.1752,0.9836,,0.0000,0.0000,0.0000
5.2797,Left,0.4545,1.5315,-3.1211,-0.0634,0.0576,0.9963,,0.0000,0.0000,0.0000
5.2797,Right,-0.0042,1.5564,-3.1458,-0.1176,0.0607,0.9912,,0.0000,0.0000,0.0000
5.2797,Combined,-0.0042,1.5564,-3.1458,-0.0431,0.1787,0.9830,,0.0000,0.0000,0.0000
5.3356,Left,0.4547,1.5334,-3.1214,-0.0538,0.0697,0.9961,,0.0000,0.0000,0.0000
5.3356,Right,-0.0040,1.5574,-3.1459,-0.1080,0.0727,0.9915,,0.0000,0.0000,0.0000
5.3356,Combined,-0.0040,1.5574,-3.1459,-0.0423,0.1899,0.9809,,0.0000,0.0000,0.0000
5.4068,Left,0.4553,1.5346,-3.1216,-0.0506,0.0828,0.9953,,0.0000,0.0000,0.0000
5.4068,Right,-0.0035,1.5578,-3.1457,-0.1048,0.0857,0.9908,,0.0000,0.0000,0.0000
5.4068,Combined,-0.0035,1.5578,-3.1457,-0.0415,0.1945,0.9800,,0.0000,0.0000,0.0000
5.4760,Left,0.4562,1.5352,-3.1219,-0.0548,0.0644,0.9964,,0.0000,0.0000,0.0000
5.4760,Right,-0.0026,1.5577,-3.1457,-0.1091,0.0672,0.9918,,0.0000,0.0000,0.0000
5.4760,Combined,-0.0026,1.5577,-3.1457,-0.0414,0.1925,0.9804,,0.0000,0.0000,0.0000
5.5314,Left,0.4570,1.5337,-3.1211,-0.0558,0.0599,0.9966,,0.0000,0.0000,0.0000
5.5314,Right,-0.0017,1.5573,-3.1453,-0.1101,0.0628,0.9919,,0.0000,0.0000,0.0000
5.5314,Combined,-0.0017,1.5573,-3.1453,-0.0420,0.1887,0.9811,,0.0000,0.0000,0.0000
5.6014,Left,0.4574,1.5296,-3.1206,0.0354,0.0299,0.9989,,0.0000,0.0000,0.0000
5.6014,Right,-0.0011,1.5569,-3.1448,-0.0192,0.0327,0.9993,,0.0000,0.0000,0.0000
5.6014,Combined,-0.0011,1.5569,-3.1448,-0.0410,0.1843,0.9820,,0.0000,0.0000,0.0000
5.6698,Left,0.4578,1.5252,-3.1224,0.0409,0.0272,0.9988,,0.0000,0.0000,0.0000
5.6698,Right,-0.0006,1.5564,-3.1445,-0.0137,0.0305,0.9994,,0.0000,0.0000,0.0000
5.6698,Combined,-0.0006,1.5564,-3.1445,-0.0352,0.1787,0.9833,,0.0000,0.0000,0.0000
5.7144,Left,0.4583,1.5241,-3.1266,0.0505,0.0346,0.9981,,0.0000,0.0000,0.0000
5.7144,Right,-0.0002,1.5563,-3.1440,-0.0039,0.0382,0.9993,,0.0000,0.0000,0.0000
5.7144,Combined,-0.0002,1.5563,-3.1440,-0.0249,0.1785,0.9836,,0.0000,0.0000,0.0000
5.7824,Left,0.4590,1.5269,-3.1284,0.0529,0.0373,0.9979,,0.0000,0.0000,0.0000
5.7824,Right,0.0002,1.5566,-3.1439,-0.0016,0.0406,0.9992,,0.0000,0.0000,0.0000
5.7824,Combined,0.0002,1.5566,-3.1439,-0.0216,0.1790,0.9836,,0.0000,0.0000,0.0000
5.8512,Left,0.4601,1.5293,-3.1294,0.0384,0.0310,0.9988,,0.0000,0.0000,0.0000
5.8512,Right,0.0011,1.5562,-3.1446,-0.0162,0.0340,0.9993,,0.0000,0.0000,0.0000
5.8512,Combined,0.0011,1.5562,-3.1446,-0.0223,0.1760,0.9841,,0.0000,0.0000,0.0000
5.8952,Left,0.4607,1.5263,-3.1282,0.0351,0.0322,0.9989,,0.0000,0.0000,0.0000
5.8952,Right,0.0020,1.5558,-3.1459,-0.0195,0.0354,0.9992,,0.0000,0.0000,0.0000
5.8952,Combined,0.0020,1.5558,-3.1459,-0.0267,0.1764,0.9840,,0.0000,0.0000,0.0000
5.9776,Left,0.4607,1.5235,-3.1247,-0.0575,-0.0603,0.9965,,0.0000,0.0000,0.0000
5.9776,Right,0.0024,1.5552,-3.1473,-0.1125,-0.0563,0.9921,,0.0000,0.0000,0.0000
5.9776,Combined,0.0024,1.5552,-3.1473,-0.0367,0.1702,0.9847,,0.0000,0.0000,0.0000
6.0473,Left,0.4602,1.5195,-3.1205,0.0671,-0.1298,0.9893,,0.0000,0.0000,0.0000
6.0473,Right,0.0025,1.5553,-3.1489,0.0116,-0.1271,0.9918,,0.0000,0.0000,0.0000
6.0473,Combined,0.0025,1.5553,-3.1489,-0.0477,0.1719,0.9840,,0.0000,0.0000,0.0000
6.1257,Left,0.4598,1.5186,-3.1177,0.0528,-0.1927,0.9798,,0.0000,0.0000,0.0000
6.1257,Right,0.0024,1.5561,-3.1484,-0.0034,-0.1900,0.9818,,0.0000,0.0000,0.0000
6.1257,Combined,0.0024,1.5561,-3.1484,-0.0512,0.1790,0.9825,,0.0000,0.0000,0.0000
6.1881,Left,0.4602,1.5180,-3.1174,-0.0548,-0.4740,0.8788,,0.0000,0.0000,0.0000
6.1881,Right,0.0026,1.5557,-3.1464,-0.1141,-0.4698,0.8754,,0.0000,0.0000,0.0000
6.1881,Combined,0.0026,1.5557,-3.1464,-0.0480,0.1736,0.9837,,0.0000,0.0000,0.0000
6.2389,Left,0.4605,1.5175,-3.1181,-0.0467,-0.5057,0.8614,,0.0000,0.0000,0.0000
6.2389,Right,0.0027,1.5545,-3.1440,-0.1064,-0.5017,0.8585,,0.0000,0.0000,0.0000
6.2389,Combined,0.0027,1.5545,-3.1440,-0.0430,0.1594,0.9863,,0.0000,0.0000,0.0000
6.3097,Left,0.4606,1.5183,-3.1184,-0.0439,-0.5263,0.8492,,0.0000,0.0000,0.0000
6.3097,Right,0.0026,1.5535,-3.1427,-0.1038,-0.5224,0.8464,,0.0000,0.0000,0.0000
