time,eye,origin_x,origin_y,origin_z,dir_x,dir_y,dir_z,hit_object,hit_layer,hit_x,hit_y,hit_z
0.0000,Left,0.4588,2.7215,-3.1159,-0.0713,0.1376,0.9879,,,0.0000,0.0000,0.0000
0.0000,Right,0.0000,2.7215,-3.1490,-0.0713,0.1376,0.9879,,,0.0000,0.0000,0.0000
0.0000,Combined,0.0000,2.7215,-3.1490,-0.0713,0.1376,0.9879,,,0.0000,0.0000,0.0000
0.0200,Left,0.4600,1.3600,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.0200,Right,0.0000,1.3600,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.0200,Combined,0.2300,1.3600,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1162,Left,0.4600,1.2315,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1162,Right,0.0000,1.2315,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1162,Combined,0.2300,1.2315,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1559,Left,0.4600,1.1630,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1559,Right,0.0000,1.1630,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1559,Combined,0.2300,1.1630,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1678,Left,0.4600,1.1410,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1678,Right,0.0000,1.1410,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1678,Combined,0.2300,1.1410,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1824,Left,0.4600,1.1120,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1824,Right,0.0000,1.1120,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1824,Combined,0.2300,1.1120,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1953,Left,0.4600,1.0847,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1953,Right,0.0000,1.0847,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.1953,Combined,0.2300,1.0847,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2075,Left,0.4600,1.0575,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2075,Right,0.0000,1.0575,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2075,Combined,0.2300,1.0575,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2221,Left,0.4600,1.0229,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2221,Right,0.0000,1.0229,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2221,Combined,0.2300,1.0229,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2377,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2377,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2377,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2505,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2505,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2505,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2628,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2628,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2628,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2770,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2770,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2770,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2927,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2927,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.2927,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3065,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3065,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3065,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3215,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3215,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3215,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3355,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3355,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3355,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3467,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3467,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3467,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3604,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3604,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3604,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3761,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3761,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3761,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3905,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3905,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.3905,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4022,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4022,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4022,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4158,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4158,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4158,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4322,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4322,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4322,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4454,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4454,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4454,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4582,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4582,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4582,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4736,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4736,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4736,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4879,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4879,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4879,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4997,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4997,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.4997,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5136,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5136,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5136,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5295,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5295,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5295,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5437,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5437,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5437,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5554,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5554,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5554,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5696,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5696,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5696,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5851,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5851,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5851,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5984,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5984,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.5984,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6107,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6107,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6107,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6266,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6266,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6266,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6408,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6408,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6408,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6530,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6530,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6530,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6667,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6667,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6667,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6825,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6825,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6825,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6971,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6971,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.6971,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7083,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7083,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7083,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7218,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7218,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7218,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7377,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7377,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7377,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7531,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7531,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7531,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7635,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7635,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7635,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7796,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7796,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7796,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7941,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7941,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.7941,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8057,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8057,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8057,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8198,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8198,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8198,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8364,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8364,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8364,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8497,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8497,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8497,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8706,Left,0.4600,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8706,Right,0.0000,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.8706,Combined,0.2300,1.0000,-3.1490,0.0000,0.0000,1.0000,,,0.0000,0.0000,0.0000
0.9365,Left,0.5274,1.4922,-3.2638,-0.1558,0.0142,0.9877,,,0.0000,0.0000,0.0000
0.9365,Right,0.0909,1.5208,-3.4061,-0.2077,0.0166,0.9780,,,0.0000,0.0000,0.0000
0.9365,Combined,0.3092,1.5065,-3.3350,-0.3111,-0.0208,0.9501,,,0.0000,0.0000,0.0000
0.9667,Left,0.5275,1.4922,-3.2638,-0.1602,0.0149,0.9870,,,0.0000,0.0000,0.0000
0.9667,Right,0.0910,1.5208,-3.4061,-0.2121,0.0174,0.9771,,,0.0000,0.0000,0.0000
0.9667,Combined,0.3092,1.5065,-3.3349,-0.1819,0.0152,0.9832,,,0.0000,0.0000,0.0000
0.9919,Left,0.5273,1.4922,-3.2636,-0.1606,0.0148,0.9869,,,0.0000,0.0000,0.0000
0.9919,Right,0.0909,1.5208,-3.4061,-0.2124,0.0172,0.9770,,,0.0000,0.0000,0.0000
0.9919,Combined,0.3091,1.5065,-3.3348,-0.1866,0.0159,0.9823,,,0.0000,0.0000,0.0000
1.0186,Left,0.5272,1.4923,-3.2635,-0.1564,0.0147,0.9876,,,0.0000,0.0000,0.0000
1.0186,Right,0.0908,1.5207,-3.4061,-0.2082,0.0171,0.9779,,,0.0000,0.0000,0.0000
1.0186,Combined,0.3090,1.5065,-3.3348,-0.1869,0.0158,0.9823,,,0.0000,0.0000,0.0000
1.0336,Left,0.5271,1.4923,-3.2634,-0.1565,0.0147,0.9876,,,0.0000,0.0000,0.0000
1.0336,Right,0.0907,1.5208,-3.4061,-0.2084,0.0171,0.9779,,,0.0000,0.0000,0.0000
1.0336,Combined,0.3089,1.5066,-3.3347,-0.1826,0.0158,0.9831,,,0.0000,0.0000,0.0000
1.0474,Left,0.5271,1.4925,-3.2633,-0.1548,0.0155,0.9878,,,0.0000,0.0000,0.0000
1.0474,Right,0.0907,1.5208,-3.4061,-0.2067,0.0180,0.9782,,,0.0000,0.0000,0.0000
1.0474,Combined,0.3089,1.5066,-3.3347,-0.1827,0.0163,0.9830,,,0.0000,0.0000,0.0000
1.0618,Left,0.5271,1.4924,-3.2634,-0.1548,0.0157,0.9878,,,0.0000,0.0000,0.0000
1.0618,Right,0.0907,1.5208,-3.4060,-0.2067,0.0182,0.9782,,,0.0000,0.0000,0.0000
1.0618,Combined,0.3089,1.5066,-3.3347,-0.1806,0.0167,0.9834,,,0.0000,0.0000,0.0000
1.0757,Left,0.5270,1.4923,-3.2633,-0.1547,0.0155,0.9878,,,0.0000,0.0000,0.0000
1.0757,Right,0.0906,1.5208,-3.4060,-0.2065,0.0179,0.9783,,,0.0000,0.0000,0.0000
1.0757,Combined,0.3088,1.5065,-3.3347,-0.1809,0.0165,0.9834,,,0.0000,0.0000,0.0000
1.0906,Left,0.5270,1.4922,-3.2633,-0.1548,0.0151,0.9878,,,0.0000,0.0000,0.0000
1.0906,Right,0.0906,1.5207,-3.4060,-0.2067,0.0176,0.9782,,,0.0000,0.0000,0.0000
1.0906,Combined,0.3088,1.5065,-3.3347,-0.1807,0.0162,0.9834,,,0.0000,0.0000,0.0000
1.1045,Left,0.5269,1.4924,-3.2632,-0.1551,0.0148,0.9878,,,0.0000,0.0000,0.0000
1.1045,Right,0.0906,1.5207,-3.4060,-0.2070,0.0172,0.9782,,,0.0000,0.0000,0.0000
1.1045,Combined,0.3087,1.5066,-3.3346,-0.1812,0.0161,0.9833,,,0.0000,0.0000,0.0000
1.1190,Left,0.5269,1.4925,-3.2632,-0.1551,0.0151,0.9878,,,0.0000,0.0000,0.0000
1.1190,Right,0.0906,1.5207,-3.4060,-0.2070,0.0175,0.9782,,,0.0000,0.0000,0.0000
1.1190,Combined,0.3087,1.5066,-3.3346,-0.1811,0.0162,0.9833,,,0.0000,0.0000,0.0000
1.1324,Left,0.5268,1.4925,-3.2628,-0.1556,0.0153,0.9877,,,0.0000,0.0000,0.0000
1.1324,Right,0.0906,1.5207,-3.4059,-0.2075,0.0177,0.9781,,,0.0000,0.0000,0.0000
1.1324,Combined,0.3087,1.5066,-3.3344,-0.1817,0.0165,0.9832,,,0.0000,0.0000,0.0000
1.1459,Left,0.5267,1.4925,-3.2624,-0.1576,0.0156,0.9874,,,0.0000,0.0000,0.0000
1.1459,Right,0.0906,1.5207,-3.4059,-0.2094,0.0180,0.9777,,,0.0000,0.0000,0.0000
1.1459,Combined,0.3086,1.5066,-3.3342,-0.1823,0.0169,0.9831,,,0.0000,0.0000,0.0000
1.1602,Left,0.5266,1.4923,-3.2622,-0.1580,0.0158,0.9873,,,0.0000,0.0000,0.0000
1.1602,Right,0.0905,1.5207,-3.4058,-0.2098,0.0182,0.9776,,,0.0000,0.0000,0.0000
1.1602,Combined,0.3086,1.5065,-3.3340,-0.1840,0.0167,0.9828,,,0.0000,0.0000,0.0000
1.1742,Left,0.5265,1.4922,-3.2620,-0.1557,0.0156,0.9877,,,0.0000,0.0000,0.0000
1.1742,Right,0.0905,1.5207,-3.4058,-0.2076,0.0181,0.9780,,,0.0000,0.0000,0.0000
1.1742,Combined,0.3085,1.5064,-3.3339,-0.1845,0.0167,0.9827,,,0.0000,0.0000,0.0000
1.1884,Left,0.5264,1.4920,-3.2619,-0.1561,0.0154,0.9876,,,0.0000,0.0000,0.0000
1.1884,Right,0.0904,1.5207,-3.4058,-0.2079,0.0178,0.9780,,,0.0000,0.0000,0.0000
1.1884,Combined,0.3084,1.5063,-3.3339,-0.1819,0.0166,0.9832,,,0.0000,0.0000,0.0000
1.2022,Left,0.5263,1.4919,-3.2618,-0.1563,0.0152,0.9876,,,0.0000,0.0000,0.0000
1.2022,Right,0.0904,1.5206,-3.4058,-0.2082,0.0177,0.9779,,,0.0000,0.0000,0.0000
1.2022,Combined,0.3084,1.5063,-3.3338,-0.1823,0.0164,0.9831,,,0.0000,0.0000,0.0000
1.2160,Left,0.5262,1.4919,-3.2616,-0.1575,0.0149,0.9874,,,0.0000,0.0000,0.0000
1.2160,Right,0.0904,1.5206,-3.4057,-0.2093,0.0173,0.9777,,,0.0000,0.0000,0.0000
1.2160,Combined,0.3083,1.5062,-3.3337,-0.1827,0.0163,0.9830,,,0.0000,0.0000,0.0000
1.2301,Left,0.5262,1.4919,-3.2615,-0.1576,0.0148,0.9874,,,0.0000,0.0000,0.0000
1.2301,Right,0.0904,1.5206,-3.4057,-0.2095,0.0173,0.9777,,,0.0000,0.0000,0.0000
1.2301,Combined,0.3083,1.5063,-3.3336,-0.1837,0.0160,0.9828,,,0.0000,0.0000,0.0000
1.2440,Left,0.5262,1.4920,-3.2615,-0.1580,0.0135,0.9873,,,0.0000,0.0000,0.0000
1.2440,Right,0.0903,1.5206,-3.4058,-0.2098,0.0159,0.9776,,,0.0000,0.0000,0.0000
1.2440,Combined,0.3083,1.5063,-3.3336,-0.1837,0.0157,0.9829,,,0.0000,0.0000,0.0000
1.2578,Left,0.5262,1.4919,-3.2615,-0.1581,0.0135,0.9873,,,0.0000,0.0000,0.0000
1.2578,Right,0.0903,1.5206,-3.4058,-0.2100,0.0160,0.9776,,,0.0000,0.0000,0.0000
1.2578,Combined,0.3082,1.5063,-3.3336,-0.1841,0.0148,0.9828,,,0.0000,0.0000,0.0000
1.2719,Left,0.5262,1.4919,-3.2614,-0.1581,0.0135,0.9873,,,0.0000,0.0000,0.0000
1.2719,Right,0.0903,1.5206,-3.4057,-0.2100,0.0159,0.9776,,,0.0000,0.0000,0.0000
1.2719,Combined,0.3082,1.5063,-3.3336,-0.1841,0.0146,0.9828,,,0.0000,0.0000,0.0000
1.2863,Left,0.5262,1.4918,-3.2614,-0.1580,0.0135,0.9874,,,0.0000,0.0000,0.0000
1.2863,Right,0.0903,1.5206,-3.4057,-0.2098,0.0159,0.9776,,,0.0000,0.0000,0.0000
1.2863,Combined,0.3082,1.5062,-3.3335,-0.1840,0.0146,0.9828,,,0.0000,0.0000,0.0000
1.2994,Left,0.5262,1.4918,-3.2615,-0.1578,0.0134,0.9874,,,0.0000,0.0000,0.0000
1.2994,Right,0.0903,1.5206,-3.4056,-0.2097,0.0159,0.9776,,,0.0000,0.0000,0.0000
1.2994,Combined,0.3083,1.5062,-3.3335,-0.1837,0.0147,0.9829,,,0.0000,0.0000,0.0000
1.3132,Left,0.5263,1.4918,-3.2616,-0.1563,0.0132,0.9876,,,0.0000,0.0000,0.0000
1.3132,Right,0.0903,1.5206,-3.4056,-0.2082,0.0156,0.9780,,,0.0000,0.0000,0.0000
1.3132,Combined,0.3083,1.5062,-3.3336,-0.1834,0.0143,0.9829,,,0.0000,0.0000,0.0000
1.3274,Left,0.5264,1.4917,-3.2617,-0.1562,0.0129,0.9876,,,0.0000,0.0000,0.0000
1.3274,Right,0.0904,1.5205,-3.4055,-0.2080,0.0153,0.9780,,,0.0000,0.0000,0.0000
1.3274,Combined,0.3084,1.5061,-3.3336,-0.1820,0.0140,0.9832,,,0.0000,0.0000,0.0000
1.3414,Left,0.5264,1.4916,-3.2617,-0.1558,0.0147,0.9877,,,0.0000,0.0000,0.0000
1.3414,Right,0.0904,1.5205,-3.4054,-0.2076,0.0171,0.9781,,,0.0000,0.0000,0.0000
