time,eye,origin_x,origin_y,origin_z,dir_x,dir_y,dir_z,hit_object,hit_x,hit_y,hit_z
1.8310,Right,0.0432,1.5570,-3.1324,0.4261,-0.3230,0.8451,,0.0000,0.0000,0.0000
1.8310,Combined,0.0432,1.5570,-3.1324,0.3793,0.3316,0.8638,,0.0000,0.0000,0.0000
1.9839,Left,0.4722,1.5412,-3.2928,0.5050,-0.3390,0.7937,,0.0000,0.0000,0.0000
1.9839,Right,0.0458,1.5528,-3.1205,0.4540,-0.3413,0.8230,,0.0000,0.0000,0.0000
1.9839,Combined,0.0458,1.5528,-3.1205,0.3651,0.2918,0.8841,,0.0000,0.0000,0.0000
2.0618,Left,0.4757,1.5404,-3.2824,0.4838,-0.3668,0.7946,,0.0000,0.0000,0.0000
2.0618,Right,0.0469,1.5515,-3.1163,0.4319,-0.3693,0.8229,,0.0000,0.0000,0.0000
2.0618,Combined,0.0469,1.5515,-3.1163,0.3527,0.2848,0.8913,,0.0000,0.0000,0.0000
2.1326,Left,0.4781,1.5412,-3.2796,0.4902,-0.3461,0.8000,,0.0000,0.0000,0.0000
2.1326,Right,0.0486,1.5516,-3.1152,0.4387,-0.3487,0.8282,,0.0000,0.0000,0.0000
2.1326,Combined,0.0486,1.5516,-3.1152,0.3482,0.2901,0.8914,,0.0000,0.0000,0.0000
2.1850,Left,0.4785,1.5416,-3.2820,0.5019,-0.3395,0.7955,,0.0000,0.0000,0.0000
2.1850,Right,0.0497,1.5531,-3.1160,0.4507,-0.3422,0.8245,,0.0000,0.0000,0.0000
2.1850,Combined,0.0497,1.5531,-3.1160,0.3506,0.3083,0.8843,,0.0000,0.0000,0.0000
2.2531,Left,0.4783,1.5413,-3.2846,0.5063,-0.3268,0.7981,,0.0000,0.0000,0.0000
2.2531,Right,0.0501,1.5538,-3.1171,0.4552,-0.3293,0.8273,,0.0000,0.0000,0.0000
2.2531,Combined,0.0501,1.5538,-3.1171,0.3531,0.3189,0.8795,,0.0000,0.0000,0.0000
2.3280,Left,0.4780,1.5423,-3.2877,0.5028,-0.3376,0.7958,,0.0000,0.0000,0.0000
2.3280,Right,0.0503,1.5543,-3.1185,0.4514,-0.3401,0.8250,,0.0000,0.0000,0.0000
2.3280,Combined,0.0503,1.5543,-3.1185,0.3559,0.3238,0.8767,,0.0000,0.0000,0.0000
2.3910,Left,0.4772,1.5431,-3.2914,0.5017,-0.3370,0.7967,,0.0000,0.0000,0.0000
2.3910,Right,0.0505,1.5543,-3.1200,0.4503,-0.3394,0.8259,,0.0000,0.0000,0.0000
2.3910,Combined,0.0505,1.5543,-3.1200,0.3600,0.3244,0.8747,,0.0000,0.0000,0.0000
2.4638,Left,0.4770,1.5431,-3.2933,0.5028,-0.3443,0.7929,,0.0000,0.0000,0.0000
2.4638,Right,0.0509,1.5540,-3.1205,0.4513,-0.3468,0.8222,,0.0000,0.0000,0.0000
2.4638,Combined,0.0509,1.5540,-3.1205,0.3629,0.3216,0.8746,,0.0000,0.0000,0.0000
2.5453,Left,0.4773,1.5426,-3.2928,0.4894,-0.3558,0.7962,,0.0000,0.0000,0.0000
2.5453,Right,0.0510,1.5537,-3.1203,0.4373,-0.3581,0.8249,,0.0000,0.0000,0.0000
2.5453,Combined,0.0510,1.5537,-3.1203,0.3627,0.3186,0.8758,,0.0000,0.0000,0.0000
2.6267,Left,0.4777,1.5431,-3.2911,0.4907,-0.3567,0.7950,,0.0000,0.0000,0.0000
2.6267,Right,0.0510,1.5537,-3.1198,0.4387,-0.3591,0.8238,,0.0000,0.0000,0.0000
2.6267,Combined,0.0510,1.5537,-3.1198,0.3599,0.3192,0.8767,,0.0000,0.0000,0.0000
2.6977,Left,0.4779,1.5441,-3.2903,0.4905,-0.3553,0.7957,,0.0000,0.0000,0.0000
2.6977,Right,0.0509,1.5536,-3.1195,0.4385,-0.3578,0.8244,,0.0000,0.0000,0.0000
2.6977,Combined,0.0509,1.5536,-3.1195,0.3580,0.3196,0.8773,,0.0000,0.0000,0.0000
2.7688,Left,0.4781,1.5444,-3.2901,0.4949,-0.3464,0.7970,,0.0000,0.0000,0.0000
2.7688,Right,0.0511,1.5533,-3.1193,0.4431,-0.3490,0.8257,,0.0000,0.0000,0.0000
2.7688,Combined,0.0511,1.5533,-3.1193,0.3581,0.3162,0.8785,,0.0000,0.0000,0.0000
2.8381,Left,0.4783,1.5441,-3.2898,0.4864,-0.3507,0.8003,,0.0000,0.0000,0.0000
2.8381,Right,0.0513,1.5529,-3.1189,0.4343,-0.3531,0.8287,,0.0000,0.0000,0.0000
2.8381,Combined,0.0513,1.5529,-3.1189,0.3585,0.3130,0.8795,,0.0000,0.0000,0.0000
2.8907,Left,0.4786,1.5438,-3.2888,0.4937,-0.3566,0.7932,,0.0000,0.0000,0.0000
2.8907,Right,0.0514,1.5527,-3.1186,0.4419,-0.3593,0.8220,,0.0000,0.0000,0.0000
2.8907,Combined,0.0514,1.5527,-3.1186,0.3573,0.3120,0.8803,,0.0000,0.0000,0.0000
2.9619,Left,0.4789,1.5434,-3.2874,0.4940,-0.3623,0.7903,,0.0000,0.0000,0.0000
2.9619,Right,0.0513,1.5525,-3.1181,0.4422,-0.3652,0.8192,,0.0000,0.0000,0.0000
2.9619,Combined,0.0513,1.5525,-3.1181,0.3555,0.3105,0.8816,,0.0000,0.0000,0.0000
3.0304,Left,0.4791,1.5429,-3.2870,0.5247,-0.3313,0.7842,,0.0000,0.0000,0.0000
3.0304,Right,0.0516,1.5522,-3.1174,0.4745,-0.3345,0.8142,,0.0000,0.0000,0.0000
3.0304,Combined,0.0516,1.5522,-3.1174,0.3568,0.3067,0.8824,,0.0000,0.0000,0.0000
3.0889,Left,0.4791,1.5419,-3.2873,0.7514,-0.0476,0.6581,,0.0000,0.0000,0.0000
3.0889,Right,0.0520,1.5515,-3.1167,0.7167,-0.0506,0.6956,,0.0000,0.0000,0.0000
3.0889,Combined,0.0520,1.5515,-3.1167,0.3597,0.2991,0.8838,,0.0000,0.0000,0.0000
3.1577,Left,0.4792,1.5414,-3.2866,0.7935,0.0523,0.6063,,0.0000,0.0000,0.0000
3.1577,Right,0.0521,1.5510,-3.1160,0.7632,0.0513,0.6441,,0.0000,0.0000,0.0000
3.1577,Combined,0.0521,1.5510,-3.1160,0.3604,0.2927,0.8857,,0.0000,0.0000,0.0000
3.2273,Left,0.4792,1.5418,-3.2843,0.7944,0.0724,0.6031,,0.0000,0.0000,0.0000
3.2273,Right,0.0516,1.5503,-3.1149,0.7644,0.0718,0.6407,,0.0000,0.0000,0.0000
3.2273,Combined,0.0516,1.5503,-3.1149,0.3578,0.2857,0.8890,,0.0000,0.0000,0.0000
3.2830,Left,0.4794,1.5430,-3.2814,0.7859,0.0751,0.6138,,0.0000,0.0000,0.0000
3.2830,Right,0.0510,1.5498,-3.1140,0.7553,0.0743,0.6512,,0.0000,0.0000,0.0000
3.2830,Combined,0.0510,1.5498,-3.1140,0.3532,0.2806,0.8925,,0.0000,0.0000,0.0000
3.3536,Left,0.4798,1.5431,-3.2784,0.7875,0.0764,0.6115,,0.0000,0.0000,0.0000
3.3536,Right,0.0505,1.5496,-3.1134,0.7571,0.0757,0.6489,,0.0000,0.0000,0.0000
3.3536,Combined,0.0505,1.5496,-3.1134,0.3484,0.2772,0.8954,,0.0000,0.0000,0.0000
3.4218,Left,0.4819,1.5438,-3.2678,0.7679,0.0758,0.6360,,0.0000,0.0000,0.0000
3.4218,Right,0.0490,1.5494,-3.1121,0.7362,0.0748,0.6727,,0.0000,0.0000,0.0000
3.4218,Combined,0.0490,1.5494,-3.1121,0.3288,0.2728,0.9042,,0.0000,0.0000,0.0000
3.4936,Left,0.4847,1.5430,-3.2495,0.2276,0.0413,0.9729,,0.0000,0.0000,0.0000
3.4936,Right,0.0462,1.5488,-3.1106,0.1737,0.0425,0.9839,,0.0000,0.0000,0.0000
3.4936,Combined,0.0462,1.5488,-3.1106,0.2945,0.2644,0.9183,,0.0000,0.0000,0.0000
3.5585,Left,0.4873,1.5447,-3.2245,0.1362,0.0263,0.9903,,0.0000,0.0000,0.0000
3.5585,Right,0.0422,1.5479,-3.1087,0.0819,0.0275,0.9963,,0.0000,0.0000,0.0000
3.5585,Combined,0.0422,1.5479,-3.1087,0.2454,0.2506,0.9365,,0.0000,0.0000,0.0000
3.6268,Left,0.4888,1.5462,-3.1944,0.1189,0.0241,0.9926,,0.0000,0.0000,0.0000
3.6268,Right,0.0373,1.5468,-3.1067,0.0643,0.0248,0.9976,,0.0000,0.0000,0.0000
3.6268,Combined,0.0373,1.5468,-3.1067,0.1857,0.2334,0.9545,,0.0000,0.0000,0.0000
3.6846,Left,0.4883,1.5444,-3.1636,0.0458,0.0049,0.9989,,0.0000,0.0000,0.0000
3.6846,Right,0.0321,1.5448,-3.1050,-0.0090,0.0057,0.9999,item 1,-0.1885,1.6853,21.5024
3.6846,Combined,0.0321,1.5448,-3.1050,0.1248,0.2071,0.9703,,0.0000,0.0000,0.0000
3.7561,Left,0.4870,1.5421,-3.1411,-0.0821,-0.0121,0.9965,,0.0000,0.0000,0.0000
3.7561,Right,0.0285,1.5433,-3.1038,-0.1358,-0.0105,0.9907,item 3,-2.2791,1.3654,13.7290
3.7561,Combined,0.0285,1.5433,-3.1038,0.0802,0.1855,0.9794,,0.0000,0.0000,0.0000
3.8231,Left,0.4839,1.5367,-3.1162,-0.0681,-0.0142,0.9976,,0.0000,0.0000,0.0000
3.8231,Right,0.0241,1.5415,-3.1031,-0.1223,-0.0127,0.9924,item 3,-2.0442,1.3268,13.6874
3.8231,Combined,0.0241,1.5415,-3.1031,0.0297,0.1565,0.9872,,0.0000,0.0000,0.0000
3.8804,Left,0.4792,1.5315,-3.0937,-0.0919,-0.0176,0.9956,item 3,-1.1285,1.2234,14.3297
3.8804,Right,0.0194,1.5396,-3.1030,-0.1459,-0.0159,0.9892,item 3,-2.4679,1.2684,13.7621
3.8804,Combined,0.0194,1.5396,-3.1030,-0.0178,0.1284,0.9916,,0.0000,0.0000,0.0000
3.9495,Left,0.4745,1.5282,-3.0786,-0.1656,-0.0246,0.9859,item 3,-2.3406,1.1109,13.6805
3.9495,Right,0.0153,1.5383,-3.1033,-0.2186,-0.0222,0.9756,,0.0000,0.0000,0.0000
3.9495,Combined,0.0153,1.5383,-3.1033,-0.0510,0.1101,0.9926,,0.0000,0.0000,0.0000
4.0166,Left,0.4679,1.5278,-3.0620,-0.1599,0.0008,0.9871,item 3,-2.2664,1.5412,13.8185
4.0166,Right,0.0099,1.5371,-3.1040,-0.2129,0.0026,0.9771,,0.0000,0.0000,0.0000
4.0166,Combined,0.0099,1.5371,-3.1040,-0.0891,0.0898,0.9920,,0.0000,0.0000,0.0000
4.0754,Left,0.4611,1.5272,-3.0486,-0.1764,-0.0155,0.9842,item 3,-2.5603,1.2609,13.8099
4.0754,Right,0.0047,1.5353,-3.1053,-0.2293,-0.0139,0.9733,,0.0000,0.0000,0.0000
4.0754,Combined,0.0047,1.5353,-3.1053,-0.1220,0.0659,0.9903,,0.0000,0.0000,0.0000
4.1596,Left,0.4553,1.5255,-3.0400,-0.1363,0.0022,0.9907,item 3,-1.8648,1.5625,13.8278
4.1596,Right,0.0002,1.5337,-3.1069,-0.1895,0.0033,0.9819,,0.0000,0.0000,0.0000
4.1596,Combined,0.0002,1.5337,-3.1069,-0.1446,0.0493,0.9883,,0.0000,0.0000,0.0000
4.2275,Left,0.4486,1.5266,-3.0316,-0.1457,0.0023,0.9893,item 3,-2.0322,1.5663,13.8085
4.2275,Right,-0.0047,1.5325,-3.1095,-0.1988,0.0031,0.9800,,0.0000,0.0000,0.0000
4.2275,Combined,-0.0047,1.5325,-3.1095,-0.1687,0.0344,0.9851,,0.0000,0.0000,0.0000
4.3260,Left,0.4423,1.5295,-3.0243,-0.3972,0.0018,0.9177,,0.0000,0.0000,0.0000
4.3260,Right,-0.0091,1.5317,-3.1127,-0.4446,0.0039,0.8957,,0.0000,0.0000,0.0000
4.3260,Combined,-0.0091,1.5317,-3.1127,-0.1921,0.0253,0.9810,,0.0000,0.0000,0.0000
4.3978,Left,0.4376,1.5306,-3.0185,-0.4027,0.0240,0.9150,,0.0000,0.0000,0.0000
4.3978,Right,-0.0120,1.5319,-3.1157,-0.4499,0.0255,0.8927,,0.0000,0.0000,0.0000
4.3978,Combined,-0.0120,1.5319,-3.1157,-0.2111,0.0288,0.9770,,0.0000,0.0000,0.0000
4.4698,Left,0.4341,1.5312,-3.0148,-0.4031,0.0357,0.9145,,0.0000,0.0000,0.0000
4.4698,Right,-0.0141,1.5324,-3.1183,-0.4504,0.0370,0.8921,,0.0000,0.0000,0.0000
4.4698,Combined,-0.0141,1.5324,-3.1183,-0.2248,0.0349,0.9738,,0.0000,0.0000,0.0000
4.5349,Left,0.4323,1.5312,-3.0144,-0.3851,0.0266,0.9225,,0.0000,0.0000,0.0000
4.5349,Right,-0.0153,1.5324,-3.1207,-0.4332,0.0279,0.9009,,0.0000,0.0000,0.0000
4.5349,Combined,-0.0153,1.5324,-3.1207,-0.2309,0.0352,0.9723,,0.0000,0.0000,0.0000
4.5943,Left,0.4316,1.5307,-3.0170,-0.3848,0.0215,0.9228,,0.0000,0.0000,0.0000
4.5943,Right,-0.0160,1.5320,-3.1229,-0.4329,0.0229,0.9012,,0.0000,0.0000,0.0000
4.5943,Combined,-0.0160,1.5320,-3.1229,-0.2301,0.0289,0.9727,,0.0000,0.0000,0.0000
4.6611,Left,0.4320,1.5317,-3.0215,-0.3507,-0.0045,0.9365,,0.0000,0.0000,0.0000
4.6611,Right,-0.0163,1.5320,-3.1243,-0.4000,-0.0032,0.9165,,0.0000,0.0000,0.0000
4.6611,Combined,-0.0163,1.5320,-3.1243,-0.2234,0.0284,0.9743,,0.0000,0.0000,0.0000
4.7296,Left,0.4344,1.5354,-3.0302,-0.3002,-0.1259,0.9455,,0.0000,0.0000,0.0000
4.7296,Right,-0.0156,1.5340,-3.1254,-0.3518,-0.1243,0.9278,,0.0000,0.0000,0.0000
4.7296,Combined,-0.0156,1.5340,-3.1254,-0.2069,0.0486,0.9772,,0.0000,0.0000,0.0000
4.7870,Left,0.4379,1.5392,-3.0415,-0.1672,-0.4303,0.8870,,0.0000,0.0000,0.0000
4.7870,Right,-0.0142,1.5374,-3.1264,-0.2239,-0.4299,0.8747,,0.0000,0.0000,0.0000
4.7870,Combined,-0.0142,1.5374,-3.1264,-0.1843,0.0852,0.9792,,0.0000,0.0000,0.0000
4.8576,Left,0.4411,1.5405,-3.0515,-0.0918,-0.4967,0.8630,,0.0000,0.0000,0.0000
4.8576,Right,-0.0127,1.5403,-3.1271,-0.1504,-0.4979,0.8541,,0.0000,0.0000,0.0000
4.8576,Combined,-0.0127,1.5403,-3.1271,-0.1632,0.1175,0.9796,,0.0000,0.0000,0.0000
4.9407,Left,0.4447,1.5404,-3.0638,-0.0791,-0.5317,0.8432,,0.0000,0.0000,0.0000
4.9407,Right,-0.0108,1.5420,-3.1281,-0.1386,-0.5323,0.8351,,0.0000,0.0000,0.0000
4.9407,Combined,-0.0108,1.5420,-3.1281,-0.1379,0.1364,0.9810,,0.0000,0.0000,0.0000
5.0104,Left,0.4477,1.5404,-3.0747,-0.0242,-0.5544,0.8319,,0.0000,0.0000,0.0000
5.0104,Right,-0.0091,1.5416,-3.1289,-0.0842,-0.5563,0.8267,,0.0000,0.0000,0.0000
5.0104,Combined,-0.0091,1.5416,-3.1289,-0.1163,0.1330,0.9843,,0.0000,0.0000,0.0000
5.0802,Left,0.4495,1.5415,-3.0804,-0.0103,-0.5598,0.8285,,0.0000,0.0000,0.0000
5.0802,Right,-0.0079,1.5410,-3.1292,-0.0704,-0.5620,0.8241,,0.0000,0.0000,0.0000
5.0802,Combined,-0.0079,1.5410,-3.1292,-0.1054,0.1265,0.9864,,0.0000,0.0000,0.0000
5.1388,Left,0.4513,1.5424,-3.0852,-0.0098,-0.5595,0.8288,,0.0000,0.0000,0.0000
5.1388,Right,-0.0066,1.5410,-3.1297,-0.0699,-0.5615,0.8245,,0.0000,0.0000,0.0000
5.1388,Combined,-0.0066,1.5410,-3.1297,-0.0965,0.1239,0.9876,,0.0000,0.0000,0.0000
5.2078,Left,0.4528,1.5430,-3.0880,-0.0062,-0.5571,0.8304,,0.0000,0.0000,0.0000
5.2078,Right,-0.0053,1.5410,-3.1299,-0.0663,-0.5591,0.8264,,0.0000,0.0000,0.0000
5.2078,Combined,-0.0053,1.5410,-3.1299,-0.0910,0.1223,0.9883,,0.0000,0.0000,0.0000
5.2747,Left,0.4547,1.5408,-3.0910,-0.0057,-0.3875,0.9219,,0.0000,0.0000,0.0000
5.2747,Right,-0.0037,1.5404,-3.1299,-0.0634,-0.3889,0.9191,,0.0000,0.0000,0.0000
5.2747,Combined,-0.0037,1.5404,-3.1299,-0.0839,0.1142,0.9899,,0.0000,0.0000,0.0000
5.3298,Left,0.4549,1.5378,-3.0907,-0.0486,-0.1969,0.9792,,0.0000,0.0000,0.0000
5.3298,Right,-0.0035,1.5394,-3.1299,-0.1044,-0.1969,0.9748,,0.0000,0.0000,0.0000
5.3298,Combined,-0.0035,1.5394,-3.1299,-0.0844,0.1050,0.9909,,0.0000,0.0000,0.0000
5.3990,Left,0.4546,1.5358,-3.0903,-0.0580,0.0490,0.9971,,0.0000,0.0000,0.0000
5.3990,Right,-0.0036,1.5388,-3.1301,-0.1118,0.0493,0.9925,,0.0000,0.0000,0.0000
5.3990,Combined,-0.0036,1.5388,-3.1301,-0.0854,0.0986,0.9915,,0.0000,0.0000,0.0000
5.4699,Left,0.4548,1.5357,-3.0912,-0.0588,0.0587,0.9965,,0.0000,0.0000,0.0000
5.4699,Right,-0.0036,1.5384,-3.1303,-0.1125,0.0591,0.9919,,0.0000,0.0000,0.0000
5.4699,Combined,-0.0036,1.5384,-3.1303,-0.0840,0.0941,0.9920,,0.0000,0.0000,0.0000
5.5234,Left,0.4551,1.5357,-3.0930,-0.0524,0.0576,0.9970,,0.0000,0.0000,0.0000
5.5234,Right,-0.0034,1.5380,-3.1306,-0.1061,0.0579,0.9927,,0.0000,0.0000,0.0000
5.5234,Combined,-0.0034,1.5380,-3.1306,-0.0811,0.0884,0.9928,,0.0000,0.0000,0.0000
5.5955,Left,0.4553,1.5351,-3.0941,-0.0520,0.0520,0.9973,,0.0000,0.0000,0.0000
5.5955,Right,-0.0032,1.5375,-3.1309,-0.1057,0.0523,0.9930,,0.0000,0.0000,0.0000
5.5955,Combined,-0.0032,1.5375,-3.1309,-0.0793,0.0828,0.9934,,0.0000,0.0000,0.0000
5.6644,Left,0.4554,1.5343,-3.0947,-0.0449,0.0574,0.9973,,0.0000,0.0000,0.0000
5.6644,Right,-0.0031,1.5373,-3.1314,-0.0985,0.0577,0.9935,,0.0000,0.0000,0.0000
5.6644,Combined,-0.0031,1.5373,-3.1314,-0.0790,0.0793,0.9937,,0.0000,0.0000,0.0000
5.7222,Left,0.4552,1.5337,-3.0951,0.0124,0.0577,0.9983,,0.0000,0.0000,0.0000
5.7222,Right,-0.0033,1.5374,-3.1317,-0.0413,0.0578,0.9975,,0.0000,0.0000,0.0000
5.7222,Combined,-0.0033,1.5374,-3.1317,-0.0788,0.0807,0.9936,,0.0000,0.0000,0.0000
5.7875,Left,0.4549,1.5343,-3.0953,0.0175,0.0652,0.9977,,0.0000,0.0000,0.0000
5.7875,Right,-0.0037,1.5378,-3.1317,-0.0362,0.0654,0.9972,,0.0000,0.0000,0.0000
5.7875,Combined,-0.0037,1.5378,-3.1317,-0.0781,0.0849,0.9933,,0.0000,0.0000,0.0000
5.8638,Left,0.4543,1.5351,-3.0954,0.0189,0.0659,0.9976,,0.0000,0.0000,0.0000
5.8638,Right,-0.0043,1.5379,-3.1316,-0.0347,0.0660,0.9972,,0.0000,0.0000,0.0000
5.8638,Combined,-0.0043,1.5379,-3.1316,-0.0780,0.0861,0.9932,,0.0000,0.0000,0.0000
5.9206,Left,0.4541,1.5355,-3.0966,0.0197,0.0623,0.9979,,0.0000,0.0000,0.0000
5.9206,Right,-0.0045,1.5375,-3.1320,-0.0339,0.0623,0.9975,,0.0000,0.0000,0.0000
5.9206,Combined,-0.0045,1.5375,-3.1320,-0.0762,0.0817,0.9937,,0.0000,0.0000,0.0000
6.0090,Left,0.4545,1.5363,-3.0999,0.0174,0.0585,0.9981,,0.0000,0.0000,0.0000
6.0090,Right,-0.0043,1.5370,-3.1332,-0.0362,0.0584,0.9976,,0.0000,0.0000,0.0000
6.0090,Combined,-0.0043,1.5370,-3.1332,-0.0719,0.0774,0.9944,,0.0000,0.0000,0.0000
6.0780,Left,0.4549,1.5379,-3.1031,-0.0066,0.0546,0.9985,,0.0000,0.0000,0.0000
6.0780,Right,-0.0040,1.5373,-3.1347,-0.0603,0.0544,0.9967,,0.0000,0.0000,0.0000
6.0780,Combined,-0.0040,1.5373,-3.1347,-0.0686,0.0809,0.9944,,0.0000,0.0000,0.0000
6.1506,Left,0.4551,1.5375,-3.1046,-0.0044,0.0588,0.9983,,0.0000,0.0000,0.0000
6.1506,Right,-0.0039,1.5378,-3.1355,-0.0581,0.0587,0.9966,,0.0000,0.0000,0.0000
6.1506,Combined,-0.0039,1.5378,-3.1355,-0.0667,0.0851,0.9941,,0.0000,0.0000,0.0000
6.2191,Left,0.4551,1.5376,-3.1047,-0.0079,0.0602,0.9982,,0.0000,0.0000,0.0000
6.2191,Right,-0.0039,1.5379,-3.1355,-0.0617,0.0601,0.9963,,0.0000,0.0000,0.0000
6.2191,Combined,-0.0039,1.5379,-3.1355,-0.0666,0.0858,0.9941,,0.0000,0.0000,0.0000
6.2742,Left,0.4551,1.5366,-3.1045,-0.0113,0.0520,0.9986,,0.0000,0.0000,0.0000
6.2742,Right,-0.0039,1.5377,-3.1351,-0.0651,0.0519,0.9965,,0.0000,0.0000,0.0000
6.2742,Combined,-0.0039,1.5377,-3.1351,-0.0660,0.0828,0.9944,,0.0000,0.0000,0.0000
6.3458,Left,0.4553,1.5360,-3.1044,-0.0113,0.0462,0.9989,,0.0000,0.0000,0.0000
6.3458,Right,-0.0037,1.5372,-3.1347,-0.0651,0.0462,0.9968,,0.0000,0.0000,0.0000
6.3458,Combined,-0.0037,1.5372,-3.1347,-0.0654,0.0775,0.9948,,0.0000,0.0000,0.0000
6.4154,Left,0.4560,1.5354,-3.1047,-0.0755,0.0319,0.9966,,0.0000,0.0000,0.0000
6.4154,Right,-0.0030,1.5369,-3.1341,-0.1291,0.0323,0.9911,,0.0000,0.0000,0.0000
6.4154,Combined,-0.0030,1.5369,-3.1341,-0.0635,0.0750,0.9952,,0.0000,0.0000,0.0000
6.4708,Left,0.4569,1.5346,-3.1050,-0.0807,0.0320,0.9962,,0.0000,0.0000,0.0000
6.4708,Right,-0.0022,1.5366,-3.1335,-0.1343,0.0325,0.9904,,0.0000,0.0000,0.0000
6.4708,Combined,-0.0022,1.5366,-3.1335,-0.0616,0.0725,0.9955,,0.0000,0.0000,0.0000
6.5407,Left,0.4575,1.5331,-3.1047,-0.0807,0.0267,0.9964,,0.0000,0.0000,0.0000
6.5407,Right,-0.0016,1.5360,-3.1335,-0.1342,0.0273,0.9906,,0.0000,0.0000,0.0000
6.5407,Combined,-0.0016,1.5360,-3.1335,-0.0621,0.0665,0.9959,,0.0000,0.0000,0.0000
6.6094,Left,0.4580,1.5307,-3.1041,-0.0808,0.0246,0.9964,,0.0000,0.0000,0.0000
6.6094,Right,-0.0010,1.5353,-3.1340,-0.1343,0.0253,0.9906,,0.0000,0.0000,0.0000
6.6094,Combined,-0.0010,1.5353,-3.1340,-0.0643,0.0612,0.9961,,0.0000,0.0000,0.0000
6.6679,Left,0.4583,1.5295,-3.1043,-0.0854,0.0380,0.9956,,0.0000,0.0000,0.0000
6.6679,Right,-0.0007,1.5353,-3.1345,-0.1388,0.0389,0.9896,,0.0000,0.0000,0.0000
6.6679,Combined,-0.0007,1.5353,-3.1345,-0.0648,0.0623,0.9960,,0.0000,0.0000,0.0000
6.7368,Left,0.4586,1.5298,-3.1051,-0.0820,0.0401,0.9958,,0.0000,0.0000,0.0000
6.7368,Right,-0.0004,1.5356,-3.1345,-0.1354,0.0410,0.9899,,0.0000,0.0000,0.0000
6.7368,Combined,-0.0004,1.5356,-3.1345,-0.0630,0.0651,0.9959,,0.0000,0.0000,0.0000
6.8066,Left,0.4592,1.5306,-3.1059,-0.0805,0.0349,0.9961,,0.0000,0.0000,0.0000
6.8066,Right,0.0001,1.5357,-3.1340,-0.1340,0.0357,0.9903,,0.0000,0.0000,0.0000
6.8066,Combined,0.0001,1.5357,-3.1340,-0.0602,0.0661,0.9960,,0.0000,0.0000,0.0000
6.8662,Left,0.4495,1.5427,-3.0628,-0.0779,0.0308,0.9965,,0.0000,0.0000,0.0000
6.8662,Right,-0.0097,1.5478,-3.0900,-0.1314,0.0317,0.9908,,0.0000,0.0000,0.0000
6.8662,Combined,-0.0097,1.5478,-3.0900,-0.0582,0.0622,0.9964,,0.0000,0.0000,0.0000
7.1995,Left,0.4894,1.5393,-3.2260,0.0463,0.0455,0.9979,,0.0000,0.0000,0.0000
7.1995,Right,0.0301,1.5470,-3.2500,-0.0071,0.0460,0.9989,,0.0000,0.0000,0.0000
